time	DeviceName	AccX(g)	AccY(g)	AccZ(g)	AsX(°/s)	AsY(°/s)	AsZ(°/s)	AngleX(°)	AngleY(°)	AngleZ(°)	HX(uT)	HY(uT)	HZ(uT)	Q0()	Q1()	Q2()	Q3()	Temperature(°C)	Version()	Battery level(%)
2025-5-11 11:11:9.210	WTBenchPress#5(CEA7A127C8E8)	0.038	-1.022	0.108	-0.793	-0.427	-0.183	-85.83	-2.64	132.19	6.664	18.228	-8.526	0.31104	-0.26041	-0.62912	0.66299	25.5	13111	100
2025-5-11 11:11:9.239	WTBenchPress#5(CEA7A127C8E8)	0.038	-1.022	0.108	-0.427	-0.427	-0.183	-85.82	-2.64	132.18	6.664	18.228	-8.526	0.31104	-0.26041	-0.62912	0.66299	25.5	13111	100
2025-5-11 11:11:9.239	WTBenchPress#5(CEA7A127C8E8)	0.039	-1.022	0.108	-0.183	-0.488	-0.183	-85.80	-2.64	132.18	6.664	18.228	-8.526	0.31104	-0.26041	-0.62912	0.66299	25.5	13111	100
2025-5-11 11:11:9.298	WTBenchPress#5(CEA7A127C8E8)	0.039	-1.023	0.108	0.061	-0.488	-0.183	-85.79	-2.64	132.18	6.664	18.228	-8.526	0.31104	-0.26041	-0.62912	0.66299	25.5	13111	100
2025-5-11 11:11:9.299	WTBenchPress#5(CEA7A127C8E8)	0.039	-1.022	0.108	0.305	-0.488	-0.122	-85.76	-2.63	132.17	6.664	18.228	-8.526	0.31104	-0.26041	-0.62912	0.66299	25.5	13111	100
2025-5-11 11:11:9.337	WTBenchPress#5(CEA7A127C8E8)	0.040	-1.022	0.108	0.610	-0.488	-0.183	-85.73	-2.63	132.17	6.664	18.228	-8.526	0.31104	-0.26041	-0.62912	0.66299	25.5	13111	100
2025-5-11 11:11:9.337	WTBenchPress#5(CEA7A127C8E8)	0.040	-1.022	0.108	0.854	-0.488	-0.183	-85.70	-2.63	132.16	6.664	18.228	-8.526	0.31104	-0.26041	-0.62912	0.66299	25.5	13111	100
2025-5-11 11:11:9.390	WTBenchPress#5(CEA7A127C8E8)	0.041	-1.022	0.108	1.099	-0.549	-0.122	-85.66	-2.63	132.15	6.664	18.228	-8.526	0.31104	-0.26041	-0.62912	0.66299	25.5	13111	100
2025-5-11 11:11:9.390	WTBenchPress#5(CEA7A127C8E8)	0.041	-1.022	0.109	1.343	-0.549	-0.122	-85.62	-2.63	132.15	6.664	18.228	-8.526	0.31104	-0.26041	-0.62912	0.66299	25.5	13111	100
2025-5-11 11:11:9.419	WTBenchPress#5(CEA7A127C8E8)	0.041	-1.022	0.109	1.465	-0.549	-0.122	-85.57	-2.63	132.14	6.664	18.228	-8.526	0.31104	-0.26041	-0.62912	0.66299	25.5	13111	100
2025-5-11 11:11:9.419	WTBenchPress#5(CEA7A127C8E8)	0.041	-1.022	0.110	1.587	-0.488	-0.122	-85.52	-2.63	132.15	6.664	18.228	-8.526	0.31104	-0.26041	-0.62912	0.66299	25.5	13111	100
2025-5-11 11:11:9.447	WTBenchPress#5(CEA7A127C8E8)	0.041	-1.022	0.109	1.587	-0.549	-0.122	-85.47	-2.62	132.15	6.664	18.130	-8.526	0.31104	-0.26041	-0.62912	0.66299	25.5	13111	100
2025-5-11 11:11:9.447	WTBenchPress#5(CEA7A127C8E8)	0.042	-1.023	0.110	1.526	-0.549	-0.122	-85.42	-2.62	132.15	6.664	18.130	-8.526	0.31104	-0.26041	-0.62912	0.66299	25.5	13111	100
2025-5-11 11:11:9.477	WTBenchPress#5(CEA7A127C8E8)	0.042	-1.022	0.110	1.404	-0.549	-0.122	-85.37	-2.62	132.15	6.664	18.130	-8.526	0.31104	-0.26041	-0.62912	0.66299	25.5	13111	100
2025-5-11 11:11:9.477	WTBenchPress#5(CEA7A127C8E8)	0.041	-1.022	0.111	1.282	-0.549	-0.122	-85.33	-2.62	132.16	6.664	18.130	-8.526	0.31104	-0.26041	-0.62912	0.66299	25.5	13111	100
2025-5-11 11:11:9.540	WTBenchPress#5(CEA7A127C8E8)	0.041	-1.022	0.111	1.099	-0.549	-0.122	-85.29	-2.62	132.17	6.664	18.130	-8.526	0.31104	-0.26041	-0.62912	0.66299	25.5	13111	100
2025-5-11 11:11:9.540	WTBenchPress#5(CEA7A127C8E8)	0.041	-1.022	0.111	0.854	-0.549	-0.122	-85.25	-2.61	132.18	6.664	18.130	-8.526	0.31104	-0.26041	-0.62912	0.66299	25.5	13111	100
2025-5-11 11:11:9.567	WTBenchPress#5(CEA7A127C8E8)	0.041	-1.022	0.111	0.671	-0.549	-0.183	-85.22	-2.61	132.19	6.664	18.130	-8.526	0.31104	-0.26041	-0.62912	0.66299	25.5	13111	100
2025-5-11 11:11:9.567	WTBenchPress#5(CEA7A127C8E8)	0.040	-1.022	0.112	0.427	-0.549	-0.183	-85.19	-2.61	132.20	6.664	18.130	-8.526	0.31104	-0.26041	-0.62912	0.66299	25.5	13111	100
2025-5-11 11:11:9.600	WTBenchPress#5(CEA7A127C8E8)	0.040	-1.022	0.112	0.122	-0.549	-0.183	-85.17	-2.62	132.21	6.664	18.130	-8.526	0.31104	-0.26041	-0.62912	0.66299	25.5	13111	100
2025-5-11 11:11:9.601	WTBenchPress#5(CEA7A127C8E8)	0.039	-1.022	0.111	-0.244	-0.549	-0.183	-85.16	-2.62	132.22	6.664	18.130	-8.526	0.31104	-0.26041	-0.62912	0.66299	25.5	13111	100
2025-5-11 11:11:9.658	WTBenchPress#5(CEA7A127C8E8)	0.039	-1.022	0.112	-0.549	-0.488	-0.183	-85.15	-2.62	132.23	6.664	18.130	-8.526	0.31216	-0.25839	-0.62527	0.66687	25.5	13111	100
2025-5-11 11:11:9.658	WTBenchPress#5(CEA7A127C8E8)	0.038	-1.023	0.113	-0.916	-0.488	0.000	-85.15	-2.61	132.24	6.664	18.130	-8.526	0.31216	-0.25839	-0.62527	0.66687	25.5	13111	100
2025-5-11 11:11:9.687	WTBenchPress#5(CEA7A127C8E8)	0.038	-1.022	0.113	-1.343	-0.488	0.000	-85.16	-2.61	132.25	6.664	18.130	-8.526	0.31216	-0.25839	-0.62527	0.66687	25.5	13111	100
2025-5-11 11:11:9.687	WTBenchPress#5(CEA7A127C8E8)	0.039	-1.023	0.112	-1.709	-0.427	0.000	-85.17	-2.61	132.25	6.664	18.130	-8.526	0.31216	-0.25839	-0.62527	0.66687	25.5	13111	100
